Linux 4.4.0-53-generic (diptprisrv08) 	12/16/2016 	_x86_64_	(12 CPU)

04:38:30 PM kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
04:38:31 PM   1896956  22740828     92.30    155624  10573220  21414020     43.05  14336732   7728608        88
04:38:32 PM   1896504  22741280     92.30    155624  10573224  21414020     43.05  14336948   7728612        88
04:38:33 PM   1896380  22741404     92.30    155624  10573224  21414020     43.05  14336948   7728612        88
04:38:34 PM   1896380  22741404     92.30    155624  10573224  21414020     43.05  14336988   7728608        88
04:38:35 PM   1896348  22741436     92.30    155632  10573216  21414020     43.05  14337032   7728608        88
04:38:36 PM   1896532  22741252     92.30    155632  10573224  21414020     43.05  14336052   7728608       152
04:38:37 PM   1895556  22742228     92.31    155632  10573220  21414020     43.05  14336484   7728604       152
04:38:38 PM   1895228  22742556     92.31    155632  10573224  21414020     43.05  14337032   7728612       152
04:38:39 PM   1895228  22742556     92.31    155632  10573224  21414020     43.05  14337060   7728612       152
04:38:40 PM   1894420  22743364     92.31    155632  10573224  21414020     43.05  14337936   7728612       152
04:38:41 PM   1891696  22746088     92.32    155632  10573228  21414020     43.05  14338256   7728612       144
04:38:42 PM   1891632  22746152     92.32    155632  10573228  21414020     43.05  14338300   7728616       144
04:38:43 PM   1891508  22746276     92.32    155632  10573228  21414020     43.05  14338300   7728616       144
04:38:44 PM   1891712  22746072     92.32    155632  10573228  21414020     43.05  14338300   7728616       144
04:38:45 PM   1892676  22745108     92.32    155632  10573228  21414020     43.05  14341820   7727448       144
04:38:46 PM   1892056  22745728     92.32    155640  10573228  21414020     43.05  14341988   7727328       144
04:38:47 PM   1892392  22745392     92.32    155640  10573232  21414020     43.05  14341988   7727328       148
04:38:48 PM   1892648  22745136     92.32    155640  10573232  21414020     43.05  14342032   7727312       148
04:38:49 PM   1892532  22745252     92.32    155640  10573232  21414020     43.05  14379676   7688640       148
04:38:50 PM   1893156  22744628     92.32    155640  10573228  21422040     43.07  14379824   7688412       148
04:38:51 PM   1893836  22743948     92.31    155640  10573228  21422040     43.07  14380152   7688412       148
04:38:52 PM   1893000  22744784     92.32    155644  10573228  21422040     43.07  14405084   7663480       148
04:38:53 PM   1894852  22742932     92.31    155644  10573228  21422040     43.07  14416320   7651196       148
04:38:54 PM   1893592  22744192     92.31    155644  10573228  21422040     43.07  14448108   7619708     11208
04:38:55 PM   1894788  22742996     92.31    155644  10573228  21422040     43.07  14452432   7615432       152
04:38:56 PM   1895076  22742708     92.31    155644  10573228  21422040     43.07  14476020   7591848       152
04:38:57 PM   1894624  22743160     92.31    155648  10573228  21422040     43.07  14476468   7591424       152
04:38:58 PM   1894020  22743764     92.31    155648  10573232  21422040     43.07  14514132   7553824         0
04:38:59 PM   1894160  22743624     92.31    155648  10573232  21422040     43.07  14514864   7553096       152
04:39:00 PM   1893556  22744228     92.31    155648  10573232  21422040     43.07  14535416   7532544       588
04:39:01 PM   1894068  22743716     92.31    155648  10573232  21422040     43.07  14547956   7520016       152
04:39:02 PM   1893360  22744424     92.32    155648  10573232  21422040     43.07  14568508   7499464       152
