sda             167.00         0.00     19956.00          0      19956
sda             820.00         0.00    103308.00          0     103308
sda             406.00         0.00     46940.00          0      46940
sda             129.00         0.00     14952.00          0      14952
sda             175.00         0.00     21232.00          0      21232
sda               0.00         0.00         0.00          0          0
sda             308.00         0.00     38192.00          0      38192
sda               0.00         0.00         0.00          0          0
sda             270.00         0.00     33264.00          0      33264
sda             181.00         0.00     22972.00          0      22972
sda             236.00         0.00     27800.00          0      27800
sda            1109.00         0.00    138896.00          0     138896
sda             605.00         0.00     72860.00          0      72860
sda               5.00         0.00        96.00          0         96
sda               0.00         0.00         0.00          0          0
sda            1051.00         0.00    132008.00          0     132008
sda             397.00         0.00     49836.00          0      49836
sda               0.00         0.00         0.00          0          0
sda             277.00         0.00     35000.00          0      35000
sda             696.00         0.00     88216.00          0      88216
sda             259.00         0.00     31348.00          0      31348
sda               0.00         0.00         0.00          0          0
sda             276.00         0.00     34556.00          0      34556
sda               0.00         0.00         0.00          0          0
sda             323.00         0.00     40588.00          0      40588
sda               0.00         0.00         0.00          0          0
sda             256.00         0.00     32012.00          0      32012
sda             706.00         0.00     89092.00          0      89092
sda             241.00         0.00     27704.00          0      27704
sda             123.00         0.00     15532.00          0      15532
sda             188.00         0.00     22416.00          0      22416
sda             484.00         0.00     61192.00          0      61192
sda             659.00         0.00     81796.00          0      81796
sda             269.00         0.00     33484.00          0      33484
sda               0.00         0.00         0.00          0          0
sda             251.00         0.00     31372.00          0      31372
sda              31.00         0.00      2496.00          0       2496
sda             253.00         0.00     31620.00          0      31620
sda              24.00         0.00      2948.00          0       2948
sda             227.00         0.00     27448.00          0      27448
sda              73.00         0.00      8584.00          0       8584
sda             250.00         0.00     30752.00          0      30752
sda             140.00         0.00     17824.00          0      17824
sda             682.00         0.00     85004.00          0      85004
sda            1079.00         0.00    136064.00          0     136064
sda             914.00         0.00    112608.00          0     112608
sda              14.00         0.00       248.00          0        248
sda             214.00         0.00     26744.00          0      26744
sda             259.00         0.00     29492.00          0      29492
sda             535.00         0.00     67412.00          0      67412
sda             351.00         0.00     43560.00          0      43560
sda             214.00         0.00     25988.00          0      25988
sda               0.00         0.00         0.00          0          0
sda             348.00         0.00     40536.00          0      40536
sda               0.00         0.00         0.00          0          0
sda             246.00         0.00     30000.00          0      30000
sda              46.00         0.00      5788.00          0       5788
sda             229.00         0.00     28212.00          0      28212
sda              27.00         0.00      3048.00          0       3048
sda             303.00         0.00     38040.00          0      38040
sda             368.00         0.00     45424.00          0      45424
sda            1056.00         0.00    132172.00          0     132172
sda             804.00        60.00     98888.00         60      98888
sda             548.00         0.00     63748.00          0      63748
sda             130.00         0.00     15188.00          0      15188
sda              55.00         0.00      5196.00          0       5196
sda             224.00         0.00     27972.00          0      27972
sda              75.00         0.00      8960.00          0       8960
sda             194.00         0.00     24116.00          0      24116
sda             105.00         0.00     11580.00          0      11580
sda             175.00         0.00     21664.00          0      21664
sda             137.00         0.00     15936.00          0      15936
sda             249.00         0.00     30604.00          0      30604
sda               2.00         0.00        20.00          0         20
sda             269.00         0.00     32404.00          0      32404
sda             190.00         0.00     23088.00          0      23088
sda             997.00         4.00    123700.00          4     123700
sda              22.00         0.00       436.00          0        436
sda             196.00         0.00     24152.00          0      24152
sda             200.00         0.00     23944.00          0      23944
sda             868.00         0.00    110772.00          0     110772
sda             293.00         0.00     34296.00          0      34296
sda             177.00         0.00     21708.00          0      21708
sda              28.00         0.00      2940.00          0       2940
sda             956.00         0.00    118580.00          0     118580
sda             118.00         0.00     12952.00          0      12952
sda             131.00         0.00     15840.00          0      15840
sda              63.00         0.00      6132.00          0       6132
sda             242.00         0.00     29904.00          0      29904
sda              84.00         0.00     10372.00          0      10372
sda             193.00         0.00     23652.00          0      23652
sda               0.00         0.00         0.00          0          0
sda             561.00         0.00     70532.00          0      70532
sda             393.00         0.00     46448.00          0      46448
sda             371.00         0.00     45120.00          0      45120
sda             937.00         0.00    119076.00          0     119076
sda             230.00         0.00     27512.00          0      27512
sda               0.00         0.00         0.00          0          0
sda             286.00         0.00     36052.00          0      36052
sda               0.00         0.00         0.00          0          0
sda             284.00         0.00     34336.00          0      34336
sda              13.00         0.00       232.00          0        232
sda             253.00         0.00     31540.00          0      31540
sda              31.00         0.00      3640.00          0       3640
sda             235.00         0.00     29688.00          0      29688
sda             185.00         0.00     22660.00          0      22660
sda              89.00         0.00     10676.00          0      10676
sda             146.00         0.00     17588.00          0      17588
sda            1034.00         0.00    130176.00          0     130176
sda            1075.00         0.00    136336.00          0     136336
sda             778.00         0.00     94892.00          0      94892
sda             273.00         0.00     29216.00          0      29216
sda              62.00         0.00      7668.00          0       7668
sda             228.00         0.00     27076.00          0      27076
sda             162.00         0.00     20004.00          0      20004
sda             112.00         0.00     13760.00          0      13760
sda             192.00         0.00     23380.00          0      23380
sda               0.00         0.00         0.00          0          0
sda             308.00         0.00     37088.00          0      37088
sda              28.00         0.00      1076.00          0       1076
sda             295.00         0.00     35324.00          0      35324
sda               0.00         0.00         0.00          0          0
sda             254.00         0.00     31356.00          0      31356
sda             205.00         0.00     24992.00          0      24992
sda             772.00         0.00     97036.00          0      97036
sda             305.00         0.00     35776.00          0      35776
sda             215.00         0.00     24896.00          0      24896
sda               0.00         0.00         0.00          0          0
sda             301.00         0.00     37256.00          0      37256
sda               2.00        80.00         0.00         80          0
sda             255.00         0.00     31380.00          0      31380
sda              29.00         0.00      3228.00          0       3228
sda             275.00         0.00     34048.00          0      34048
sda             419.00         0.00     52412.00          0      52412
sda             681.00         0.00     83532.00          0      83532
sda            1035.00         0.00    127880.00          0     127880
sda              38.00         0.00      2812.00          0       2812
sda             195.00         0.00     24088.00          0      24088
