Linux 4.4.0-53-generic (diptprisrv08) 	12/16/2016 	_x86_64_	(12 CPU)

04:17:58 PM   runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
04:22:02 PM         0       316      0.43      1.25      0.97         0
04:22:03 PM         0       316      0.43      1.25      0.97         1
04:22:04 PM         0       316      0.43      1.25      0.97         0
04:22:05 PM         0       316      0.43      1.25      0.97         0
04:22:06 PM         0       316      0.43      1.25      0.97         0
04:22:07 PM         0       316      0.40      1.23      0.96         0
04:22:08 PM         0       316      0.40      1.23      0.96         1
04:22:09 PM         0       316      0.40      1.23      0.96         0
04:22:10 PM         0       316      0.40      1.23      0.96         0
04:22:11 PM         0       316      0.40      1.23      0.96         0
04:22:12 PM         0       316      0.37      1.21      0.96         0
04:22:13 PM         0       316      0.37      1.21      0.96         1
04:22:14 PM         0       316      0.37      1.21      0.96         0
04:22:15 PM         1       316      0.37      1.21      0.96         0
04:22:16 PM         0       316      0.37      1.21      0.96         0
04:22:17 PM         0       316      0.34      1.19      0.95         0
