Linux 4.4.0-53-generic (diptprisrv08) 	12/18/2016 	_x86_64_	(12 CPU)

03:52:12 AM kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
03:52:13 AM   7867980  16769804     68.07     95028   4190704  21451356     43.13  13291460   2971008       112
03:52:14 AM   7867980  16769804     68.07     95028   4190704  21451356     43.13  13291496   2971008        76
03:52:15 AM   7867980  16769804     68.07     95028   4190704  21451356     43.13  13291496   2971008        76
03:52:16 AM   7867980  16769804     68.07     95028   4190704  21451356     43.13  13291552   2971008        76
03:52:17 AM   7867948  16769836     68.07     95032   4190700  21451356     43.13  13291552   2971008        80
03:52:18 AM   7867824  16769960     68.07     95036   4190704  21451356     43.13  13291552   2971008       100
03:52:19 AM   7867808  16769976     68.07     95036   4190704  21451356     43.13  13291552   2971008       100
03:52:20 AM   7867684  16770100     68.07     95036   4190704  21451356     43.13  13291560   2971008       100
03:52:21 AM   7867560  16770224     68.07     95036   4190704  21451356     43.13  13291560   2971008       100
03:52:22 AM   7867560  16770224     68.07     95036   4190704  21451356     43.13  13291608   2971004        96
03:52:23 AM   7865380  16772404     68.08     95040   4191016  21451356     43.13  13292256   2970668        96
03:52:24 AM   7865256  16772528     68.08     95044   4191144  21451356     43.13  13292836   2970220        88
03:52:25 AM   7864512  16773272     68.08     95044   4191880  21451356     43.13  13293500   2970324       112
03:52:26 AM   7863428  16774356     68.08     95044   4192716  21451356     43.13  13293712   2970948       116
03:52:27 AM   7863396  16774388     68.08     95044   4192716  21451356     43.13  13293712   2970948       116
03:52:28 AM   7863396  16774388     68.08     95044   4192716  21451356     43.13  13293768   2970948       116
03:52:29 AM   7865164  16772620     68.08     95044   4192712  21451356     43.13  13292584   2970944       116
03:52:30 AM   7865484  16772300     68.08     95048   4192708  21451356     43.13  13292584   2970944       116
03:52:31 AM   7865356  16772428     68.08     95048   4192764  21451356     43.13  13293172   2970992       116
03:52:32 AM   7860728  16777056     68.09     95048   4196736  21451356     43.13  13293524   2974860      4104
03:52:33 AM   7855756  16782028     68.12     95048   4201236  21451356     43.13  13295708   2979288       184
03:52:34 AM   7856160  16781624     68.11     95048   4201236  21451356     43.13  13295764   2979280        88
03:52:35 AM   7855492  16782292     68.12     95052   4201232  21451356     43.13  13295764   2979280        88
03:52:36 AM   7833200  16804584     68.21     95056   4225400  21451356     43.13  13295840   3002868        36
03:52:37 AM   7827016  16810768     68.23     95068   4231188  21451356     43.13  13296300   3009044        44
03:52:38 AM   7826984  16810800     68.23     95068   4231188  21451356     43.13  13296300   3009044        44
03:52:39 AM   7826948  16810836     68.23     95068   4231188  21451356     43.13  13296300   3009044        44
03:52:40 AM   7794060  16843724     68.37     95068   4263564  21451356     43.13  13296456   3041320        48
03:52:41 AM   7793996  16843788     68.37     95068   4263564  21451356     43.13  13296456   3041320        48
03:52:42 AM   7794384  16843400     68.36     95068   4263564  21451356     43.13  13296456   3041320        48
03:52:43 AM   7758308  16879476     68.51     95068   4299204  21451356     43.13  13297304   3076508      8052
03:52:44 AM   7753892  16883892     68.53     95068   4302856  21451356     43.13  13297664   3080388        36
