sda               7.65        84.05       637.68   15099607  114559664
sda               0.00         0.00         0.00          0          0
sda               9.00         0.00        36.00          0         36
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        48.00          0         48
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00         8.00          0          8
sda              77.00         0.00       936.00          0        936
sda             103.00         0.00      1404.00          0       1404
sda              76.00         0.00      1072.00          0       1072
sda              87.00         0.00      1060.00          0       1060
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               1.98         0.00        23.76          0         24
sda               2.00         0.00        56.00          0         56
sda               0.00         0.00         0.00          0          0
sda              72.00         0.00      8516.00          0       8516
sda              21.00         0.00        88.00          0         88
sda               1.00         0.00        16.00          0         16
sda             125.00         0.00     15372.00          0      15372
sda             126.00         0.00     14996.00          0      14996
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda             266.00         0.00     32616.00          0      32616
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda             232.00         0.00     28080.00          0      28080
sda              98.00         0.00     11776.00          0      11776
sda              11.00         0.00       136.00          0        136
sda             213.00         0.00     26032.00          0      26032
sda               0.00         0.00         0.00          0          0
sda               1.00         0.00        28.00          0         28
sda             281.00         0.00     34836.00          0      34836
sda               0.00         0.00         0.00          0          0
sda             240.00         0.00     30052.00          0      30052
sda             820.00         0.00    103176.00          0     103176
sda             132.00         0.00     14684.00          0      14684
sda             278.00         0.00     34308.00          0      34308
sda              12.00         0.00       156.00          0        156
sda               2.00         0.00        16.00          0         16
sda             320.00       224.00     36224.00        224      36224
sda               0.00         0.00         0.00          0          0
sda             234.00         0.00     28688.00          0      28688
sda             954.00         0.00    119168.00          0     119168
sda               0.00         0.00         0.00          0          0
sda             252.00         4.00     30712.00          4      30712
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda             273.00         0.00     33488.00          0      33488
sda              13.00         0.00       160.00          0        160
sda              66.00         0.00      8056.00          0       8056
sda             221.00         0.00     27284.00          0      27284
sda              10.00         0.00        60.00          0         60
sda             208.00         0.00     25836.00          0      25836
sda              62.00         0.00      7412.00          0       7412
sda             309.00         0.00     38360.00          0      38360
sda             881.00         0.00    109552.00          0     109552
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda             288.00         0.00     33768.00          0      33768
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda             293.00         0.00     36056.00          0      36056
sda             307.00         0.00     38068.00          0      38068
sda             872.00         0.00    107844.00          0     107844
sda              11.00         0.00       184.00          0        184
sda               0.00         0.00         0.00          0          0
sda             250.00         0.00     30688.00          0      30688
sda               0.00         0.00         0.00          0          0
sda              13.00         0.00       188.00          0        188
sda             310.00         0.00     36600.00          0      36600
sda              26.00         0.00      2792.00          0       2792
sda               0.00         0.00         0.00          0          0
sda             330.00         0.00     39924.00          0      39924
sda             847.00         0.00    106080.00          0     106080
sda               0.00         0.00         0.00          0          0
sda             286.00         0.00     34416.00          0      34416
sda               1.00         0.00         8.00          0          8
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        20.00          0         20
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        40.00          0         40
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        16.00          0         16
sda              82.00         0.00      9748.00          0       9748
sda               0.00         0.00         0.00          0          0
sda              11.00         0.00        68.00          0         68
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        16.00          0         16
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        36.00          0         36
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               8.00         0.00       260.00          0        260
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda             468.00         0.00     59692.00          0      59692
sda            1358.00         0.00    173212.00          0     173212
sda            1383.00         0.00    176564.00          0     176564
sda             442.00         0.00     51184.00          0      51184
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda              22.00         0.00       268.00          0        268
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               4.00         0.00        40.00          0         40
sda               2.00         0.00        44.00          0         44
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
