Linux 4.4.0-53-generic (diptprisrv08) 	12/18/2016 	_x86_64_	(12 CPU)

04:26:07 AM kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
04:26:08 AM    340304  24297480     98.62     94660   7930960  21443412     43.11  18711832   4979380        72
04:26:09 AM    340056  24297728     98.62     94660   7930984  21443412     43.11  18711868   4979380        96
04:26:10 AM    340640  24297144     98.62     94660   7930988  21443412     43.11  18711048   4979380       100
04:26:11 AM    340832  24296952     98.62     94664   7930980  21443412     43.11  18710764   4979376        96
04:26:12 AM    340320  24297464     98.62     94664   7930984  21443412     43.11  18711348   4979376       108
04:26:13 AM    340056  24297728     98.62     94664   7930988  21443412     43.11  18711576   4979376       108
04:26:14 AM    339612  24298172     98.62     94664   7931000  21443412     43.11  18711688   4979392       108
04:26:15 AM    339512  24298272     98.62     94664   7931000  21443412     43.11  18711992   4979392       112
04:26:16 AM    339512  24298272     98.62     94668   7930996  21443412     43.11  18711992   4979392       112
04:26:17 AM    339232  24298552     98.62     94668   7931004  21443412     43.11  18711992   4979392       120
04:26:18 AM    339108  24298676     98.62     94668   7931004  21443412     43.11  18712012   4979392       120
04:26:19 AM    339108  24298676     98.62     94668   7931004  21443412     43.11  18712012   4979392       120
04:26:20 AM    339016  24298768     98.62     94668   7931016  21443412     43.11  18712068   4979392       132
04:26:21 AM    339016  24298768     98.62     94668   7931016  21443412     43.11  18712068   4979392       132
04:26:22 AM    339016  24298768     98.62     94668   7931024  21443412     43.11  18712088   4979392       136
04:26:23 AM    338704  24299080     98.63     94668   7931024  21443412     43.11  18712080   4979392       136
04:26:24 AM    338704  24299080     98.63     94668   7931024  21443412     43.11  18712088   4979392       136
04:26:25 AM    338704  24299080     98.63     94668   7931024  21443412     43.11  18712088   4979392       136
04:26:26 AM    337852  24299932     98.63     94672   7932764  21443412     43.11  18712088   4980852       136
04:26:27 AM    336736  24301048     98.63     94672   7933604  21443412     43.11  18713752   4981036       416
04:26:28 AM    343092  24294692     98.61     94672   7930864  21443412     43.11  18707056   4984996       140
04:26:29 AM    343708  24294076     98.60     94672   7930996  21443412     43.11  18707168   4985240       140
04:26:30 AM    336416  24301368     98.63     94672   7937400  21443412     43.11  18714108   4984668      6108
04:26:31 AM    337548  24300236     98.63     94672   7937632  21443412     43.11  18715620   4982416        84
04:26:32 AM    337344  24300440     98.63     94672   7937632  21443412     43.11  18715892   4982120       120
04:26:33 AM    335680  24302104     98.64     94672   7937684  21443412     43.11  18716640   4982000       120
04:26:34 AM    332928  24304856     98.65     94672   7939468  21443412     43.11  18717360   4983752       364
04:26:35 AM    313128  24324656     98.73     94672   7958736  21443412     43.11  18734852   4985448       128
04:26:36 AM    308316  24329468     98.75     94672   7962548  21443412     43.11  18740444   4984932        80
04:26:37 AM    284648  24353136     98.84     94672   7984824  21443412     43.11  18768088   4979740         0
04:26:38 AM    280972  24356812     98.86     94672   7990924  21443412     43.11  18774188   4979516       108
04:26:39 AM    254740  24383044     98.97     94672   8015220  21443412     43.11  18804052   4974144       120
04:26:40 AM    254728  24383056     98.97     94672   8015084  21443412     43.11  18804716   4974076       112
04:26:41 AM    235176  24402608     99.05     94672   8034356  21443412     43.11  18828624   4968988       112
04:26:42 AM    218928  24418856     99.11     94672   8049352  21443412     43.11  18848008   4963988       124
04:26:43 AM    191288  24446496     99.22     94672   8076540  21443412     43.11  18880288   4959668     79792
04:26:44 AM    206388  24431396     99.16     93356   8062924  21443412     43.11  18841064   4981100     49200
04:26:45 AM    204972  24432812     99.17     92684   8066736  21443412     43.11  18840044   4983496        52
04:26:46 AM    204308  24433476     99.17     92684   8067348  21443412     43.11  18840448   4983664       148
04:26:47 AM    204044  24433740     99.17     92684   8067720  21443412     43.11  18840548   4983948      7996
04:26:48 AM    203208  24434576     99.18     92684   8067756  21443412     43.11  18840660   4983980       148
04:26:49 AM    204364  24433420     99.17     92684   8067812  21443412     43.11  18839972   4983912       156
04:26:50 AM    204152  24433632     99.17     92684   8067840  21443412     43.11  18839700   4983908      3212
04:26:51 AM    205576  24432208     99.17     92684   8067900  21443412     43.11  18838880   4983928       152
04:26:52 AM    205708  24432076     99.17     92684   8067972  21443412     43.11  18838596   4983964       156
04:26:53 AM    204464  24433320     99.17     92684   8068128  21443412     43.11  18839392   4984112       160
04:26:54 AM    204752  24433032     99.17     92684   8068160  21443412     43.11  18839660   4984076       160
04:26:55 AM    198452  24439332     99.19     92688   8073404  21443412     43.11  18847432   4981560       160
04:26:56 AM    185364  24452420     99.25     92688   8086748  21443412     43.11  18869244   4973548       176
04:26:57 AM    199336  24438448     99.19     91788   8074820  21443412     43.11  18852948   4976204       216
04:26:58 AM    225408  24412376     99.09     89420   8053524  21443412     43.11  18806164   4996756     46008
04:26:59 AM    212244  24425540     99.14     88216   8072332  21443412     43.11  18821756   4994360     78664
04:27:00 AM    212272  24425512     99.14     88216   8072068  21443412     43.11  18822256   4994544       184
04:27:01 AM    211608  24426176     99.14     88216   8072320  21443412     43.11  18822720   4994388       184
04:27:02 AM    192600  24445184     99.22     88216   8090932  21443412     43.11  18853248   4982080       480
04:27:03 AM    184684  24453100     99.25     88216   8098840  21443412     43.11  18869484   4974108       204
04:27:04 AM    200256  24437528     99.19     87556   8087884  21443412     43.11  18852908   4976032       224
04:27:05 AM    199920  24437864     99.19     87556   8087464  21443412     43.11  18853360   4975700       196
04:27:06 AM    185024  24452760     99.25     87556   8101176  21443412     43.11  18871952   4970832       124
04:27:07 AM    190476  24447308     99.23     87020   8099204  21443412     43.11  18868576   4969692      3768
04:27:08 AM    186424  24451360     99.24     87020   8102720  21443412     43.11  18871876   4969272       160
04:27:09 AM    198992  24438792     99.19     86296   8093936  21443412     43.11  18856160   4972708       160
04:27:10 AM    198296  24439488     99.20     86296   8093668  21443412     43.11  18856212   4972676       164
04:27:11 AM    200068  24437716     99.19     86296   8093672  21443412     43.11  18855388   4972432        80
04:27:12 AM    199652  24438132     99.19     86296   8093672  21443412     43.11  18855356   4972368        88
04:27:13 AM    188192  24449592     99.24     86296   8104040  21443412     43.11  18861056   4977292        88
04:27:14 AM    212124  24425660     99.14     84296   8091424  21443412     43.11  18812516   5003112       636
04:27:15 AM    205132  24432652     99.17     82728   8104592  21443412     43.11  18813164   5008088       180
04:27:16 AM    191168  24446616     99.22     82728   8116888  21443412     43.11  18826052   5007768       136
04:27:17 AM    184656  24453128     99.25     82728   8124004  21443412     43.11  18833828   5006520       136
04:27:18 AM    202264  24435520     99.18     82500   8108772  21443412     43.11  18806724   5015044         0
04:27:19 AM    184568  24453216     99.25     82504   8126284  21443412     43.11  18825756   5014164       136
04:27:20 AM    209008  24428776     99.15     82172   8105072  21443412     43.11  18792888   5023208       164
04:27:21 AM    192528  24445256     99.22     82172   8120560  21443412     43.11  18811228   5021112       132
04:27:22 AM    207184  24430600     99.16     81736   8113156  21443412     43.11  18784476   5032608       288
04:27:23 AM    190652  24447132     99.23     81736   8129564  21443412     43.11  18803976   5029872       140
04:27:24 AM    189868  24447916     99.23     81744   8129828  21443412     43.11  18804496   5029344       144
04:27:25 AM    184308  24453476     99.25     81752   8134472  21443412     43.11  18825924   5012800       156
04:27:26 AM    204080  24433704     99.17     81560   8117544  21443412     43.11  18798468   5021956       164
04:27:27 AM    186688  24451096     99.24     81564   8133668  21443412     43.11  18811488   5025156       168
04:27:28 AM    190772  24447012     99.23     81240   8131872  21443412     43.11  18801976   5030688       172
04:27:29 AM    204008  24433776     99.17     80700   8123100  21443412     43.11  18776144   5042824        88
