Linux 4.4.0-53-generic (diptprisrv08) 	12/15/2016 	_x86_64_	(12 CPU)

04:15:16 PM kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
04:15:17 PM   5988720  18649064     75.69     31664  11659308  12019308     24.17   6919160  11286500        56
04:15:18 PM   5988720  18649064     75.69     31664  11659308  12019308     24.17   6919112  11286500        56
04:15:19 PM   5988752  18649032     75.69     31672  11659308  12019308     24.17   6919112  11286500        72
04:15:20 PM   5988720  18649064     75.69     31672  11659308  12019308     24.17   6919112  11286500        84
04:15:21 PM   5988720  18649064     75.69     31672  11659308  12019308     24.17   6919108  11286500        84
04:15:22 PM   5972460  18665324     75.76     31672  11659308  12019308     24.17   6931408  11286500        72
04:15:23 PM   5972460  18665324     75.76     31672  11659308  12019308     24.17   6931296  11286500        72
04:15:24 PM   5972460  18665324     75.76     31680  11659308  12019308     24.17   6931296  11286500        72
04:15:25 PM   5972460  18665324     75.76     31680  11659308  12019308     24.17   6931340  11286500        72
04:15:26 PM   5972700  18665084     75.76     31680  11659308  12019308     24.17   6931136  11286500        72
04:15:27 PM   5972948  18664836     75.76     31680  11659308  12019308     24.17   6930900  11286500        72
04:15:28 PM   5973164  18664620     75.76     31680  11659308  12019308     24.17   6930704  11286496        92
04:15:29 PM   5972760  18665024     75.76     31688  11659312  12019308     24.17   6931124  11286500        92
04:15:30 PM   5973944  18663840     75.75     31688  11659312  12019308     24.17   6929348  11286500        92
04:15:31 PM   5975824  18661960     75.75     31688  11659312  12019308     24.17   6927252  11286500        92
04:15:32 PM   5960556  18677228     75.81     31688  11659312  12019308     24.17   6940448  11286500        40
04:15:33 PM   5961448  18676336     75.80     31688  11659312  12019308     24.17   6939852  11286504        40
04:15:34 PM   5962760  18675024     75.80     31696  11659312  12019308     24.17   6938476  11286504        28
04:15:35 PM   5963436  18674348     75.80     31696  11659312  12019308     24.17   6937600  11286504        32
04:15:36 PM   5964820  18672964     75.79     31696  11659312  12019308     24.17   6936336  11286504        32
04:15:37 PM   5964832  18672952     75.79     31696  11659312  12019308     24.17   6936180  11286504        28
04:15:38 PM   5964832  18672952     75.79     31696  11659312  12019308     24.17   6936080  11286504        28
04:15:39 PM   5964956  18672828     75.79     31704  11659312  12019308     24.17   6936028  11286504        32
04:15:40 PM   5964800  18672984     75.79     31704  11659312  12019308     24.17   6935960  11286504        32
04:15:41 PM   5965508  18672276     75.79     31704  11659312  12019308     24.17   6935020  11286504        32
04:15:42 PM   5951360  18686424     75.84     31704  11659312  12019308     24.17   6953008  11286500        36
04:15:43 PM   5953536  18684248     75.84     31704  11659312  12019308     24.17   6951040  11286500        36
04:15:44 PM   5955316  18682468     75.83     31712  11659312  12019308     24.17   6949144  11286500        36
04:15:45 PM   5957292  18680492     75.82     31712  11659312  12019308     24.17   6947176  11286500        36
04:15:46 PM   5957596  18680188     75.82     31712  11659312  12019308     24.17   6946764  11286500        44
04:15:47 PM   5959720  18678064     75.81     31712  11659312  12019308     24.17   6944708  11286500        44
04:15:48 PM   5959748  18678036     75.81     31712  11659312  12019308     24.17   6944676  11286500        36
04:15:49 PM   5961704  18676080     75.80     31720  11659312  12019308     24.17   6942724  11286500        36
04:15:50 PM   5963616  18674168     75.79     31720  11659312  12019308     24.17   6940616  11286500        36
04:15:51 PM   5965492  18672292     75.79     31720  11659312  12019308     24.17   6938724  11286500        36
04:15:52 PM   5967468  18670316     75.78     31720  11659316  12019308     24.17   6936796  11286500        36
04:15:53 PM   5969444  18668340     75.77     31720  11659316  12019308     24.17   6934796  11286500        40
04:15:54 PM   5971296  18666488     75.76     31728  11659316  12019308     24.17   6932796  11286500        48
04:15:55 PM   5972936  18664848     75.76     31728  11659316  12019308     24.17   6930688  11286500        48
04:15:56 PM   5975000  18662784     75.75     31728  11659316  12019308     24.17   6928796  11286500        48
04:15:57 PM   5976860  18660924     75.74     31728  11659316  12019308     24.17   6926800  11286500        44
04:15:58 PM   5978720  18659064     75.73     31728  11659320  12019308     24.17   6924800  11286500        48
04:15:59 PM   5980704  18657080     75.73     31736  11659320  12019308     24.17   6922800  11286500        48
04:16:00 PM   5982600  18655184     75.72     31736  11659320  12019308     24.17   6920888  11286500        48
04:16:01 PM   5984380  18653404     75.71     31736  11659320  12019308     24.17   6918800  11286500        48
04:16:02 PM   5986532  18651252     75.70     31736  11659320  12019308     24.17   6916800  11286500        48
04:16:03 PM   5988532  18649252     75.69     31736  11659320  12019308     24.17   6914812  11286500        48
04:16:04 PM   5990392  18647392     75.69     31744  11659320  12019308     24.17   6912812  11286500        48
04:16:05 PM   5992092  18645692     75.68     31744  11659320  12019308     24.17   6910804  11286500        48
04:16:06 PM   5994388  18643396     75.67     31744  11659320  12019308     24.17   6908908  11286500        48
04:16:07 PM   5996468  18641316     75.66     31744  11659324  12019308     24.17   6906820  11286500        24
04:16:08 PM   5998452  18639332     75.65     31744  11659324  12019308     24.17   6904820  11286500        24
04:16:09 PM   6000436  18637348     75.65     31752  11659324  12019308     24.17   6902820  11286500        40
04:16:10 PM   6002232  18635552     75.64     31752  11659324  12019308     24.17   6901008  11286500        40
04:16:11 PM   6004204  18633580     75.63     31752  11659324  12019308     24.17   6898816  11286500        40
04:16:12 PM   6006248  18631536     75.62     31752  11659328  12019308     24.17   6896820  11286500        44
04:16:13 PM   6008016  18629768     75.61     31752  11659328  12019308     24.17   6894820  11286500        44
04:16:14 PM   6010000  18627784     75.61     31760  11659332  12019308     24.17   6892820  11286500        48
04:16:15 PM   6011892  18625892     75.60     31760  11659332  12019308     24.17   6890912  11286500        48
04:16:16 PM   6013876  18623908     75.59     31760  11659332  12019308     24.17   6888912  11286500        48
04:16:17 PM   6016076  18621708     75.58     31760  11659332  12019308     24.17   6886820  11286500        48
04:16:18 PM   6017600  18620184     75.58     31760  11659332  12019308     24.17   6884820  11286500        48
04:16:19 PM   6019796  18617988     75.57     31768  11659332  12019308     24.17   6882820  11286500        48
04:16:20 PM   6021784  18616000     75.56     31768  11659332  12019308     24.17   6881012  11286500        48
04:16:21 PM   6022696  18615088     75.56     31768  11659332  12019308     24.17   6879008  11286500        48
